Kenneth Frazier	1886  238.0,371.0
Kenyon Cox	1888  762.0,454.0
Kenyon Cox	1908  851.0,1197.0
Kenyon Cox	1883  406.0,762.0
Kitagawa Utamaro	1806  883.0,362.0
Kiyokawa	1799 8.5 
Kolman Helmschmid	1550 25.4 
Konstantin Johannes Franz Cretius	1841  275.0,206.0
Konstantin Korovin	1909  387.0,268.0
Konstantin Korovin	1935  402.0,311.0
Kunz Lochner	1900 12.6 
Kunz Lochner	1900 33.3 
Kunz Lochner	1900  
Kunz Lochner	1900 59 
Kunz Lochner	1900 35.5 
Kuwayama Gyokushū	1799  
Kōami School	1699 22.9 
Lawrence Kilburn (or Kilbrunn)	1764  762.0,635.0
Le Riche	1799  1676.0,679.0
Lefevre James Cranstone	1860  305.0,457.0
Lefevre James Cranstone	1860  303.0,456.0
Leger	1799 3.2 
Lelio Orsi (called Lelio da Novellara)	1587  135.0,305.0
Lelio Orsi (called Lelio da Novellara)	1587  135.0,306.0
Leo Mielziner	1909  610.0,457.0
Leonaert Bramer	1674  346.0,279.0
Leonardo da Vinci	1500  132.0,102.0
Leonhard Kern	1699 19.7 
Leopold von Bode	1880  653.0,438.0
Li Fangying	1742  248.0,318.0
Li Keran	1989 38.7 
Li Moshi	1927  2515.0,559.0
Li Xiying	1644  127.0,171.0
Lilian Westcott Hale	1910  565.0,476.0
Lilly Martin Spencer	1854  749.0,629.0
Lilly Martin Spencer	1852  719.0,575.0
Liu Yen	1644  127.0,171.0
Lockwood de Forest	1881  508.0,559.0
Lockwood de Forest	1882  241.0,356.0
Lodewijk Tieling (active ca. 1695-1700)	1705  1175.0,1556.0
Lorenz Frølich	1849  294.0,239.0
Lorenz Frølich	1903  187.0,145.0
Lorenzo Ghiberti	1499 71.1 
Louis Claude Vassé	1764 58.4 
Louis Comfort Tiffany	1872  699.0,978.0
Louis Comfort Tiffany	1868  397.0,557.0
Louis Comfort Tiffany	1888  521.0,768.0
Louis Comfort Tiffany	1930  765.0,562.0
Louis Comfort Tiffany	1930  625.0,508.0
Louis Comfort Tiffany	1930  502.0,403.0
Louis Comfort Tiffany	1872  537.0,448.0
Louis Cousin	1781  83.0,52.0
Louis Gabriel Moreau	1806  324.0,479.0
Louis Gabriel Moreau	1806  399.0,526.0
Louis Gabriel Moreau	1806  184.0,241.0
Louis Gabriel Moreau	1806  186.0,243.0
Louis Gauffier	1801  574.0,397.0
Louis Jean Desprez	1792  756.0,914.0
Louis Kronberg	1913  765.0,562.0
Louis Lang	1868  683.0,591.0
Louis Lang	1853  692.0,870.0
Louis Michel Eilshemius	1916  1029.0,1556.0
Louis Michel Eilshemius	1921  775.0,1029.0
Louis Michel Eilshemius	1889  368.0,521.0
Louis Michel Eilshemius	1941  324.0,400.0
Louis Michel Eilshemius	1907  606.0,699.0
Louis Michel Eilshemius	1889  635.0,759.0
Louis Michel Eilshemius	1920  762.0,1010.0
Louis Michel Eilshemius	1907  667.0,959.0
Louis Michel Eilshemius	1903  457.0,892.0
Louis Michel Eilshemius	1913  711.0,565.0
Louis Michel Eilshemius	1902  508.0,762.0
Louis Moeller	1880  584.0,762.0
Louis Moeller	1888  372.0,457.0
Louis Moeller	1895  457.0,614.0
Louis Paul Dessar	1908  711.0,914.0
Louis Philibert Debucourt	1797  356.0,580.0
Louis de Boullogne the Elder	1674  318.0,426.0
Louisine W. Havemeyer	1899  89.0,62.0
Luc-Olivier Merson	1885  755.0,410.0
Luca Giordano	1705  365.0,254.0
Luca della Robbia	1465  
Lucas Achtschellinck	1699  371.0,300.0
Lucas van Uden	1673  222.0,350.0
Ludovico Carracci	1594  568.0,346.0
Luigi Mayer	1805  339.0,540.0
Lunda Hoyle Gill	2000  635.0,762.0
Lunda Hoyle Gill	2000  254.0,305.0
Lydia Field Emmet	1928  1321.0,1016.0
Lydia Field Emmet	1891  191.0,260.0
Léon Bakst	1922  486.0,327.0
Léon Bakst	1922  676.0,489.0
Léon Bakst	1924  298.0,405.0
Léon Bonvin	1862  155.0,149.0
Léon Dabo	1907  365.0,586.0
Léon Dabo	1910  762.0,860.0
Léonard Limosin	1545  129.0,129.0
Léonard Limosin	1565  117.0,84.0
Léonard Limosin	1556  191.0,143.0
M. A. Sullivan	1868  597.0,826.0
M. de Rancourt	1851  243.0,320.0
Maarten van Heemskerck	1542  347.0,337.0
Maerten de Vos	1587  198.0,269.0
Mao Dai	1973  323.0,500.0
Mao Zuyuan	1911  400.0,238.0
Mao Zuyuan	1899  400.0,238.0
Marcantonio Bassetti	1630  145.0,192.0
Marcantonio Franceschini	1695  594.0,879.0
Marcel Vertès	1961  340.0,332.0
Marcel Vertès	1961  379.0,331.0
Marcel Vertès	1961  363.0,385.0
Marcel Vertès	1961  317.0,317.0
Marcel Vertès	1961  247.0,229.0
Marcel Vertès	1961  247.0,232.0
Marcel Vertès	1961  424.0,349.0
Marcel Vertès	1961  425.0,346.0
Marcel Vertès	1961  424.0,350.0
Marcel Vertès	1961  425.0,349.0
Marcel Vertès	1961  427.0,349.0
Marcel Vertès	1951  545.0,496.0
Marcel Vertès	1951  507.0,509.0
Marcel Vertès	1960  412.0,411.0
Marcia Oakes Woodbury	1894  402.0,251.0
Marco Ricci	1730  308.0,457.0
Marco Ricci	1730  307.0,440.0
Marco Ricci	1730  299.0,439.0
Maria Monninckx	1695  358.0,247.0
Maria Sibylla Merian	1693  355.0,262.0
Mariano Fortuny Marsal	1874  449.0,629.0
Marie Zimmermann	1927  92.0,375.0
Marie-Pauline Laurent	1855  
Mario Balassi	1667  371.0,241.0
Mark Tobey	1944  368.0,470.0
Marta Palomba	1723  508.0,279.0
Marten van Valckenborch	1612  225.0,156.0
Martin Johnson Heade	1881  267.0,559.0
Martin Johnson Heade	1885  508.0,305.0
Martin Johnson Heade	1875  310.0,359.0
Martin Johnson Heade	1859  711.0,1118.0
Mary Beth McKenzie	2008  254.0,203.0
Mary Beth McKenzie	2007  250.0,10.0
Mary Cassatt	1910  292.0,502.0
Mary Cassatt	1926  540.0,648.0
Mary Cassatt	1899  305.0,368.0
Mary Cassatt	1895  600.0,730.0
Mary Cassatt	1883  615.0,511.0
Mary Cassatt	1900  924.0,737.0
Mary Cassatt	1881  464.0,613.0
Mary Cassatt	1900  679.0,578.0
Mary Cassatt	1878  600.0,411.0
Mary Cassatt	1899  737.0,613.0
Mary Cassatt	1898  648.0,508.0
Mary Cassatt	1908  660.0,527.0
Mary Cassatt	1897  800.0,667.0
Mary Cassatt	1897  648.0,800.0
Mary Cassatt	1898  648.0,813.0
Mary Cassatt	1908  1168.0,895.0
Mary Cassatt	1899  816.0,657.0
Mary Cassatt	1899  927.0,737.0
Mary Cassatt	1906  546.0,654.0
Mary Cassatt	1914  676.0,572.0
Mary Cassatt	1914  813.0,651.0
Mary Cassatt	1880  656.0,926.0
Mary Cassatt	1885  737.0,610.0
Mary Cassatt	1899  635.0,476.0
Mary Cassatt	1884  924.0,654.0
Mary Cassatt	1902  724.0,594.0
Mary Cassatt	1904  597.0,495.0
Mary Cassatt	1909  835.0,689.0
Mary Frank	1997  838.0,610.0
Mary Gregory	1806  140.0,197.0
Mary Newbold Sargent	1904  135.0,219.0
Mary Russell Smith	1878  524.0,371.0
Mary Russell Smith	1872  524.0,371.0
Maso da San Friano (Tommaso Manzuoli)	1565  281.0,351.0
Masseo Civitali	1498 156.2 
Master I. C. (probably Jean Court or Jean de Court)	1599  86.0,64.0
Master I. D. C.	1615  157.0,116.0
Master K.I.P.	1565 7.9 
Master of Liechtenstein	1560  135.0,198.0
Master of Liechtenstein	1555  134.0,198.0
Master of the Aeneid	1540  222.0,197.0
Master of the Aeneid	1540  225.0,200.0
Master of the Aeneid	1540  222.0,200.0
Master of the Aeneid	1540  222.0,203.0
Master of the Aeneid	1540  225.0,197.0
Master of the Aeneid	1540  184.0,197.0
Master of the Aeneid	1540  229.0,203.0
Master of the Aeneid	1550 10 
Master of the Aeneid	1540  197.0,216.0
Master of the Orléans Triptych	1915  216.0,203.0
Mathais Füssli the Youngest	1692  141.0,95.0
Mather Brown	1801  1270.0,1022.0
Mather Brown	1790  2494.0,1635.0
Mather Brown	1786  1257.0,1003.0
Mathieu-Ignace van Bree	1839  433.0,526.0
Matilda Auchincloss Brownell	1902  284.0,259.0
Matthew Digby Wyatt	1872  358.0,257.0
Matthew Harris Jouett	1824  718.0,552.0
Matthew Pratt	1765  914.0,1276.0
Matthew Pratt	1775  1270.0,1016.0
Matthew Pratt	1771  756.0,635.0
Matthew Pratt	1770  762.0,635.0
Matías Arteaga y Alfaro	1703  160.0,267.0
Maurice Brazil Prendergast 	1906  240.0,352.0
Maurice Brazil Prendergast 	1923  718.0,629.0
Maurice Brazil Prendergast 	1913  533.0,457.0
Maurice Brazil Prendergast 	1923  591.0,705.0
Maurice Brazil Prendergast 	1897  495.0,360.0
Maurice Brazil Prendergast 	1901  379.0,546.0
Maurice Brazil Prendergast 	1915  527.0,686.0
Maurice Brazil Prendergast 	1913  479.0,759.0
Maurice Brazil Prendergast 	1919  348.0,502.0
Maurice Brazil Prendergast 	1905  762.0,492.0
Max Klinger	1892  441.0,604.0
Max Klinger	1920  328.0,254.0
Maxfield Parrish	1910  1016.0,813.0
Maxfield Parrish	1966  579.0,406.0
Maxwell Ashby Armfield	1914  264.0,232.0
May Stevens	1999  225.0,240.0
Mben	2000  1581.0,635.0
Mben	2000  1568.0,368.0
Mbes	2000 181.6 
Mbifan	2000  1546.0,368.0
Mbonno	2000 99.1 
Mei Qing	1693  248.0,298.0
Meissen Manufactory	1722  
Meissen Manufactory	1730  
Meissen Manufactory	1744  .384
Meissen Manufactory	1735 7 
Meissen Manufactory	1733 24.3 
Meissen Manufactory	1733 24.6 
Melchior Steidl	1699  212.0,475.0
Micah Williams	1805  660.0,557.0
Michael Martin Drölling	1815  205.0,265.0
Michael Pressman	1950  559.0,457.0
Michal Rovner	1998  500.0,30.0
Michal Rovner	1996  470.0,10.0
Michel Barthélémy Ollivier	1784  159.0,184.0
Michel Gourdin	1765  959.0,724.0
Michel Redlin	1685  300.0,330.0
Michele Oka Doner	2005  616.0,480.0
Miguel Covarrubias	2000  311.0,146.0
Miki Suizan	1957  615.0,585.0
Miki Suizan	1957  
Miki Suizan	1957  350.0,445.0
Miki Suizan	1957  657.0,330.0
Miklos Pogany	1982  429.0,305.0
Milton Avery	1951  434.0,561.0
Min Zhen	1788  1302.0,454.0
Miriam Washburn	1921  279.0,406.0
Modge	1815  76.0,51.0
Monogrammist AW	1567  341.0,270.0
Montalto (Giovanni Stefano Danedi or Doneda)	1676  499.0,331.0
Morazzone (Pier Francesco Mazzucchelli)	1630  265.0,221.0
Morazzone (Pier Francesco Mazzucchelli)	1613  263.0,408.0
Moritz Michael Daffinger	1838  165.0,125.0
Moritz Michael Daffinger	1841  200.0,150.0
Moritz Michael Daffinger	1839  165.0,130.0
Mrs. Moses B. Russell (Clarissa Peters)	1842  114.0,89.0
Mstislav Dobuzhinsky	1922  299.0,400.0
Mstislav Dobuzhinsky	1921  397.0,279.0
Mstislav Dobuzhinsky	1957  321.0,241.0
N. Borolino	1960  292.0,216.0
Nakayama Komin	1899  78.0,52.0
Nardon Pénicaud	1525  195.0,70.0
Nardon Pénicaud	1525  117.0,89.0
Natalia Goncharova	1961  391.0,283.0
Ndanim	2000 87 
Ndojokor	2000  2070.0,203.0
Nelson Cook	1840  1222.0,622.0
Niccolò Giolfino	1550  231.0,267.0
Niccolò dell' Abate	1560  212.0,166.0
Niccolò dell' Abate	1571  219.0,154.0
Niccolò dell' Abate	1571  166.0,255.0
Niccolò dell' Abate	1550  232.0,194.0
Nicholas Baily	1971  353.0,224.0
Nicholas Biddle Kittell	1845  918.0,762.0
Nicolai Abraham Abildgaard	1809  142.0,109.0
Nicolas Delaporte	1790  914.0,565.0
Nicolas Heurtaut	1799  949.0,654.0
Nicolas Lejeune	1796  107.0,76.0
Nicolas Mignard	1654  390.0,275.0
Nicolas Pérignon the Elder	1782  211.0,362.0
Nicolas Robert	1685  282.0,244.0
Nicolaus Rugendas the Younger	1675  79.0,54.0
Nicolino Calyo	1884  498.0,651.0
Nicolino Calyo	1838  459.0,657.0
Nicolino Calyo	1842  457.0,660.0
Nicolino Calyo	1884  456.0,662.0
Nicolino Calyo	1884  341.0,521.0
Nicolino Calyo	1884  341.0,518.0
Niels Simonsen	1843  338.0,192.0
Nin'ami Dōhachi (Takahashi Dōhachi II)	1849 7.6 
Nivelet	1835  481.0,643.0
Norman Mansbridge	1961  170.0,230.0
Nosadella (Giovanni Francesco Bezzi)	1571  364.0,244.0
Oak	2000 165.1 
Ofo	2000 383.5 
Ogata Kenzan	1799 3.5 
Ogata Kōrin	1899  1002.0,360.0
Ogawa Haritsu (Ritsuō)	1868 22.9 
Ogawa Haritsu (Ritsuō)	1747 27.3 
Okoachino	2000  2134.0,330.0
Okuda Eisen	1799 11.7 
Oliver Frazer	1840  144.0,121.0
Oliver Tarbell Eddy	1839  1197.0,1597.0
Omer Piret	1983  494.0,1050.0
Omer Piret	1983  585.0,909.0
Omer Piret	1982  670.0,1014.0
Omer Piret	1982  365.0,1006.0
Omer Piret	1981  713.0,970.0
Omer Piret	1982  205.0,770.0
Omer Piret	1983  460.0,570.0
Opna	2000 165.1 
Osu	2000  1499.0,254.0
Otto Boetticher	1851  610.0,914.0
Otto Greiner	1916  309.0,246.0
Otto John Teegen	1935  221.0,289.0
Otto Pentewa	2000 45.7 
Otto van Veen	1620  267.0,389.0
Otto van Veen	1595  286.0,193.0
Otto van Veen	1608  86.0,135.0
Otto van Veen	1607  183.0,149.0
Paipir	2000 156.2 
Palamède de Visconty	1865  267.0,508.0
Paolo Veronese (Paolo Caliari)	1588  613.0,420.0
Parke E. Edwards	1912  454.90000000000003,303.0
Parke E. Edwards	1912  247.89999999999998,350.0
Parmigianino (Girolamo Francesco Maria Mazzola)	1540  125.0,104.0
Parmigianino (Girolamo Francesco Maria Mazzola)	1527  217.0,149.0
Parmigianino (Girolamo Francesco Maria Mazzola)	1540  118.0,225.0
Paul (Hippolyte) Delaroche	1842  450.0,275.0
Paul Colin	1930  292.0,235.0
Paul Cézanne	1880  324.0,500.0
Paul Decker the Younger	1742  288.0,209.0
Paul Gauguin	1889  304.0,259.0
Paul Gauguin	1892  390.0,302.0
Paul Gauguin	1900  597.0,375.0
Paul Gauguin	1894  425.0,264.0
Paul Poiret	1930  241.0,191.0
Paul Poiret	1930  240.0,189.0
Paul Poiret	1930  240.0,187.0
Paul Poiret	1930  198.0,160.0
Paul Poiret	1930  200.0,160.0
Paul Poiret	1925  122.0,95.0
Paul Poiret	1930  133.0,102.0
Paul Poiret	1930  138.0,111.0
Paul Troger	1762  441.0,286.0
Paul-Emile-Anthony Morlon	1905  336.0,452.0
Paul-Emile-Anthony Morlon	1905  359.0,453.0
Paulo Contarini	1835 8.3 
Pavel Petrovic Froman	1929  399.0,329.0
Pavel Petrovic Froman	1934  353.0,559.0
Pavel Petrovic Froman	1930  319.0,499.0
Pavel Petrovic Froman	1835  423.0,310.0
Pavel Petrovic Froman	1926  375.0,283.0
Pavel Petrovic Froman	1929  399.0,324.0
Pavel Petrovic Froman	1929  403.0,280.0
Pavel Petrovich Svinin	1816  181.0,137.0
Pavel Petrovich Svinin	1816  151.0,202.0
Pavel Petrovich Svinin	1816  179.0,233.0
Pavel Petrovich Svinin	1816  132.0,187.0
Pavel Petrovich Svinin	1816  152.0,254.0
Pavel Petrovich Svinin	1816  133.0,222.0
Pavel Petrovich Svinin	1816  248.0,389.0
Pavel Petrovich Svinin	1816  148.0,219.0
Pavel Petrovich Svinin	1816  175.0,249.0
Pavel Petrovich Svinin	1816  140.0,219.0
Pavel Petrovich Svinin	1816  221.0,327.0
Pavel Petrovich Svinin	1816  249.0,362.0
Pavel Petrovich Svinin	1816  157.0,203.0
Pavel Petrovich Svinin	1816  191.0,254.0
Pavel Petrovich Svinin	1816  340.0,248.0
Pavel Petrovich Svinin	1816  137.0,194.0
Pavel Tchelitchew	1957  351.0,425.0
Peder Severin Krøyer	1907  408.0,318.0
Pelagio Palagi	1860  432.0,584.0
Pellegrino Tibaldi	1596  241.0,311.0
Perar	2000 163.2 
Percival De Luce	1899  556.0,756.0
Percy Gray	1920  394.0,495.0
Perino del Vaga (Pietro Buonaccorsi)	1547  381.0,458.0
Perino del Vaga (Pietro Buonaccorsi)	1520  226.0,255.0
Perino del Vaga (Pietro Buonaccorsi)	1547  208.0,186.0
Perino del Vaga (Pietro Buonaccorsi)	1547  248.0,155.0
Perino del Vaga (Pietro Buonaccorsi)	1523  222.0,187.0
Perino del Vaga (Pietro Buonaccorsi)	1540  432.0,400.0
Perugino (Pietro di Cristoforo Vannucci)	1510  201.0,144.0
Perugino (Pietro di Cristoforo Vannucci)	1490  204.0,280.0
Pesellino (Francesco di Stefano)	1457  273.0,190.0
Peter Herwegen	1874  380.0,266.0
Peter Moran	1914  249.0,325.0
Peter Newell	1902  179.0,283.0
Peter Paul Rubens	1617  446.0,248.0
Peter Paul Rubens	1640  595.0,372.0
Peter Paul Rubens	1640  422.0,573.0
Peter Toft	1896  203.0,116.0
Philip L. Hale	1902  635.0,762.0
Philips Koninck	1660  195.0,292.0
Piat Joseph Sauvage	1799  432.0,635.0
Piat Joseph Sauvage	1790  552.0,860.0
Piat Joseph Sauvage	1790  781.0,781.0
Piat Joseph Sauvage	1799  699.0,933.0
Piat Joseph Sauvage	1790  505.0,606.0
Pier Francesco Mola	1666  162.0,377.0
Pierino da Vinci	1599  387.0,337.0
Piero di Cosimo (Piero di Lorenzo di Piero d'Antonio)	1500  164.0,133.0
Pierre Antoine Baudouin	1780  259.0,191.0
Pierre Antoine Baudouin	1780  259.0,200.0
Pierre Antoine Demachy	1772  244.0,286.0
Pierre Antoine Patel the Younger	1693  149.0,195.0
Pierre Brizard	1795  848.0,578.0
Pierre Charles Jombert	1777  357.0,281.0
Pierre Dubreuil	1930  70.0,30.0
Pierre Dubreuil	1908  90.0,50.0
Pierre Dubreuil	1909  90.0,10.0
Pierre Fix-Masseau	1929  1000.0,622.0
Pierre François Léonard Fontaine	1853  147.0,360.0
Pierre Gregson	1795 4.8 
Pierre Puget	1694  250.0,190.0
Pierre Puvis de Chavannes	1898  473.0,597.0
Pierre Puvis de Chavannes	1896  1337.0,825.0
Pierre Ranson	1780  2019.0,1175.0
Pierre Ranson	1780 182.9 
Pierre Reymond	1575 6.2 
Pierre Reymond	1570 30.8 
Pierre Reymond	1550  51.0,64.0
Pierre Reymond	1558  502.0,387.0
Pierre Vernede	1655  32.0,27.0
Pierre-Adrien Paris	1785  2832.0,4712.0
Pierre-Ernest Prins	1888  324.0,460.0
Pierre-Louis Pierson	1867  60.0,30.0
Pierre-Louis Pierson	1867  40.0,70.0
Pierre-Louis Pierson	1867  80.0,110.0
Pieter Barbiers II	1842  229.0,295.0
Pieter Stevens	1625  222.0,315.0
Pieter de Groot	1769  386.0,344.0
Pietro Antonio Novelli	1804  272.0,155.0
Pietro Faccini	1602  407.0,260.0
Pietro Lombardo (or Pietro di Martino da Carona)	1500  
Pietro da Cortona (Pietro Berrettini)	1700  245.0,186.0
Pietro da Cortona (Pietro Berrettini)	1652  427.0,1132.0
Pinturicchio	1514  632.0,1000.0
Pinturicchio	1514  632.0,1038.0
Pinturicchio	1514  619.0,991.0
Pinturicchio	1514  438.0,991.0
Pinturicchio	1514  445.0,1051.0
Pinturicchio	1514 49.2 
Pinturicchio	1514  765.0,711.0
Pinturicchio	1514  775.0,711.0
Pinturicchio	1514  768.0,724.0
Pinturicchio	1514  762.0,711.0
Pinturicchio	1514  787.0,765.0
Pinturicchio	1514  787.0,810.0
Pinturicchio	1514  787.0,806.0
Pinturicchio	1514  900.0,1076.0
Pinturicchio	1514  940.0,1080.0
Pinturicchio	1514  905.0,1076.0
Platt Powell Ryder	1892  686.0,559.0
Platt Powell Ryder	1872  699.0,560.0
Polidoro da Caravaggio	1599  949.0,1651.0
Polidoro da Caravaggio	1540  970.0,1430.0
Polidoro da Caravaggio	1800  130.0,204.0
Polidoro da Caravaggio	1548  247.0,233.0
Pomponio Amalteo	1540  389.0,556.0
Pono	2000  1480.0,438.0
Pose	2000  1880.0,711.0
Pose	2000  1489.0,521.0
Powene	2000 154.3 
Prince Demah Barnes	1773  527.0,400.0
Prince Yongxing	1823  124.0,98.0
Putin	2000 151.8 
Qian Weicheng	1772  
R. G. Emerson	1855  215.0,267.0
R. G. Harper Pennington	1900  267.0,178.0
Rafal Amezúa	1768  158.5,128.0
Raffaellino da Reggio (Raffaello Motta)	1578  394.0,314.0
Ralph Albert Blakelock	1900  956.0,1032.0
Ralph Albert Blakelock	1913  118.0,178.0
Ralph Albert Blakelock	1886  1429.0,908.0
Ralph Albert Blakelock	1900  1232.0,1829.0
Ralph Albert Blakelock	1895  686.0,949.0
Ralph Albert Blakelock	1920  457.0,610.0
Ralph Albert Blakelock	1878  1372.0,711.0
Ralph E. W. Earl	1837  945.0,767.0
Ralph Earl	1789  2108.0,1295.0
Ralph Earl	1789  1080.0,813.0
Ralph Earl	1783  1273.0,1010.0
Ralph Earl	1791  2318.0,1422.0
Ralph Earl	1784  1676.0,1210.0
Ralph Earl	1798  1626.0,2178.0
Raphael (Raffaello Sanzio or Santi)	1550  225.0,390.0
Raphael (Raffaello Sanzio or Santi)	1550  260.0,277.0
Raphael (Raffaello Sanzio or Santi)	1550  365.0,201.0
Raphael (Raffaello Sanzio or Santi)	1550  240.0,332.0
Raphael (Raffaello Sanzio or Santi)	1550  275.0,309.0
Raphael (Raffaello Sanzio or Santi)	1550  396.0,225.0
Raphaelle Peale	1818  273.0,387.0
René Dubois	1780  1524.0,679.0
René van Ginderk (?)	1922  158.0,110.0
Reuben Moulthrop	1790  921.0,756.0
Reuben Moulthrop	1790  918.0,756.0
Reynolds Beal	1951  160.0,238.0
Reynolds Beal	1897  157.0,238.0
Reynolds Beal	1935  533.0,381.0
Richard Teschner	1948  
Richard William Hubbard	1856  362.0,311.0
Richard van Orley	1735  178.0,238.0
Richard van Orley	1700  264.0,201.0
Robert Barker	1607  175.0,121.0
Robert Bonfils	1975  258.0,503.0
Robert Bryer	1955  185.0,159.0
Robert Bryer	1955  184.0,160.0
Robert Bryer	1955  180.0,155.0
Robert Charles Dudley	1866  146.0,234.0
Robert Charles Dudley	1866  173.0,260.0
Robert Charles Dudley	1866  165.0,240.0
Robert Charles Dudley	1866  177.0,250.0
Robert Charles Dudley	1866  163.0,243.0
Robert Charles Dudley	1865  182.0,266.0
Robert Charles Dudley	1866  164.0,255.0
Robert Charles Dudley	1865  163.0,246.0
Robert Charles Dudley	1866  170.0,254.0
Robert Charles Dudley	1866  223.0,157.0
Robert Charles Dudley	1866  160.0,235.0
Robert Charles Dudley	1866  155.0,123.0
Robert Charles Dudley	1865  164.0,236.0
Robert Charles Dudley	1865  160.0,240.0
Robert Charles Dudley	1866  184.0,317.0
Robert Charles Dudley	1865  172.0,267.0
Robert Charles Dudley	1866  175.0,265.0
Robert Charles Dudley	1866  384.0,546.0
Robert Charles Dudley	1866  163.0,227.0
Robert Charles Dudley	1865  178.0,261.0
Robert Charles Dudley	1865  181.0,254.0
Robert Charles Dudley	1865  186.0,263.0
Robert Charles Dudley	1866  239.0,350.0
Robert Charles Dudley	1866  178.0,263.0
Robert Charles Dudley	1866  176.0,263.0
Robert Charles Dudley	1866  326.0,542.0
Robert Charles Dudley	1866  269.0,400.0
Robert Charles Dudley	1866  263.0,391.0
Robert Charles Dudley	1866  227.0,159.0
Robert Charles Dudley	1866  188.0,278.0
Robert Charles Dudley	1866  236.0,345.0
Robert Charles Dudley	1865  172.0,255.0
Robert Charles Dudley	1866  153.0,228.0
Robert Charles Dudley	1866  206.0,325.0
Robert Charles Dudley	1866  234.0,383.0
Robert Charles Dudley	1866  203.0,260.0
Robert Charles Dudley	1866  250.0,360.0
Robert Charles Dudley	1866  266.0,375.0
Robert Charles Dudley	1871  342.0,519.0
Robert Charles Dudley	1866  270.0,390.0
Robert Charles Dudley	1866  250.0,367.0
Robert Charles Dudley	1866  237.0,320.0
Robert Charles Dudley	1866  276.0,403.0
Robert Charles Dudley	1866  239.0,374.0
Robert Crosman	1735  832.0,953.0
Robert Demachy	1910  100.0,10.0
Robert Demachy	1910  60.0,10.0
Robert Demachy	1910  70.0,30.0
Robert Feke	1746  1245.0,991.0
Robert Frederick Blum	1893  292.0,279.0
Robert Frederick Blum	1893  637.0,789.0
Robert Frederick Blum	1903  254.0,311.0
Robert Frederick Blum	1900  567.0,495.0
Robert Frederick Blum	1903  264.0,321.0
Robert Gruen	1940  279.0,152.0
Robert Havell Jr.	1840  610.0,838.0
Robert Henri	1907  610.0,508.0
Robert Henri	1917  813.0,660.0
Robert Henri	1911  1943.0,921.0
Robert Henri	1924  610.0,508.0
Robert Henri	1904  1972.0,972.0
Robert Henri	1898  654.0,813.0
Robert Henri	1911  610.0,511.0
Robert Henri	1912  1035.0,838.0
Robert Jones	1836  413.0,267.0
Robert Loftin Newman	1894  359.0,457.0
Robert Loftin Newman	1894  254.0,356.0
Robert MacCameron	1910  998.0,811.0
Robert MacCameron	1909  1000.0,1397.0
Robert Peckham	1838  1403.0,990.0
Robert Reid	1900  1121.0,1086.0
Robert S. Duncanson	1871  537.0,876.0
Robert S. Duncanson	1852  826.0,1226.0
Robert Salmon	1828  419.0,651.0
Robert Spencer	1913  759.0,905.0
Robert Swain Gifford	1885  794.0,1295.0
Robert W. Vonnoh	1911  927.0,1305.0
Robert W. Vonnoh	1911  762.0,610.0
Robert Walter Weir	1855  857.0,683.0
Robert Winthrop Chanler	1914  1758.0,1222.0
Rockwell Kent	1955  165.0,177.0
Rockwell Kent	1955  140.0,153.0
Rockwell Kent	1955  139.0,153.0
Rockwell Kent	1955  140.0,152.0
Rockwell Kent	1955  95.0,102.0
Rockwell Kent	1955  128.0,153.0
Rockwell Kent	1955  140.0,154.0
Rockwell Kent	1955  141.0,153.0
Rockwell Kent	1955  141.0,152.0
Rockwell Kent	1935  282.0,246.0
Rockwell Kent	1955  204.0,250.0
Rockwell Kent	1955  141.0,154.0
Rockwell Kent	1955  140.0,128.0
Rockwell Kent	1955  139.0,152.0
Rockwell Kent	1955  140.0,114.0
Romeyn de Hooghe	1708  361.0,226.0
Roy Lichtenstein	1967  604.0,508.0
Roy Lichtenstein	1967  422.0,547.0
Roy Lichtenstein	1967  547.0,422.0
Rudolf Gaupmann	1841  215.0,185.0
Rudolf Köselitz	1925  143.0,107.0
Rudolf von Alt	1831  250.0,350.0
Rufus Hathaway	1790  866.0,813.0
Ruger Donoho	1912  762.0,914.0
Russell Smith	1852  183.0,302.0
Russian Painter	1895  121.0,108.0
S. Mocholi	1895  244.0,473.0
Salomon Gessner	1775  276.0,390.0
Salomon de Bray	1664  293.0,237.0
Salvador Alarma Tastás	1941  241.0,381.0
Salvador Dalí	1952  1016.0,610.0
Salvator Rosa	1673  292.0,194.0
Samoje	1799  454.0,276.0
Samuel Colman	1885  797.0,552.0
Samuel Colman	1870  767.0,1527.0
Samuel Colman	1865  1207.0,1842.0
Samuel Colman	1887  791.0,1835.0
Samuel Colman	1920  137.0,202.0
Samuel F. B. Morse	1837  1873.0,1464.0
Samuel F. B. Morse	1820  762.0,629.0
Samuel F. B. Morse	1826  762.0,638.0
Samuel Folwell	1813  127.0,103.0
Samuel H. Sexton	1857  686.0,546.0
Samuel Lovett Waldo	1826  768.0,651.0
Samuel Lovett Waldo	1815  838.0,572.0
Samuel Lovett Waldo	1854  112.0,95.0
Samuel Lovett Waldo	1819  643.0,533.0
Samuel Lovett Waldo	1819  505.0,375.0
Samuel Lovett Waldo	1850  133.0,105.0
Samuel Lovett Waldo	1820  765.0,638.0
Samuel Palmer	1834  221.0,278.0
